7165G_XY	7169C_XY	7176C_X	7178C_X	7179C_X	7181C_X	7184D_X	7188C_X	7194D_XXY	7196D_XXY	7199C_X	7200C_X	7201C_X	7204C_XXXY	7219C_XXY	7240D_XX	7241C_XY	7246D_XX	7247D_XX	7252C_XX	7253C_XX	7270D_X	7271C_XX	7272C_XX	7273C_XX	7274D_XX	7275D_XX	7276D_XY	7282C_X	7283C_XXY	7285C_X	7286C_X	7291C_X	7348C_XXY	7349C_XXY	7351C_XXY	7352C_XXY	7379C_XXXXY	7381C_XYYYY	7390C_XXY	7394C_XYY	7395C_XYY	7410C_XXY	7417C_XXX	7428C_XXY	7380C_X	7437C_XY	7383C_XX	7491C_XXX	7363C_X	7384C_XX	7378C_XY	7459C_XYY	7480C_XY	7456C_XY	7385C_XYY	7503C_XY	7450C_XXX	7448C_XY	7484C_XXY	7386C_XY	7429C_X	7434C_XXY	7438C_XX	7439C_XX	7441C_XXY	7454C_XXY	7455C_XXY	7458D_XXY	7463C_XXY	7464C_XXY	7482C_XXY	7487C_XX	7488C_XXY	7490C_XXY	7492C_XXY	7493C_XXY	7494C_XX	7500C_XXY	7504C_XXY	7507C_XY	7508C_XX	7509C_XX	7511C_XXY	7513C_XY	7516C_XXY	7517C_XY	7518C_X	7519C_XX	7538C_XXY	7539C_X	7554C_X	7555C_XXY	7607C_X	7608C_X	7613C_XXX	7623C_XYY	7168C_XX	7281C_X
MAP7D3	3377.07634827106	3639.37562136725	2952.2219175816	2805.94444968598	2400.65688812654	3318.15302223931	3853.69451029941	2449.92243888786	2461.58876532931	2697.2424617491	2298.0415867054	3038.90695241223	2041.25087712075	2323.17709109144	2621.64906882182	1976.90020059704	2405.43629291847	2722.21119393613	3145.05124525425	3536.14791365486	2839.95049527612	3177.71958771664	2380.65208734138	3515.72548786338	3084.28372047421	2371.54139114915	2309.4416575679	3639.22853276855	3928.90724278981	4148.94050578977	3690.88161373087	4453.93765030715	3388.02269368094	3046.29980257458	2321.14993967243	3199.94191275672	2682.75081461111	4315.66166775131	3180.26783153576	2585.57251212697	2513.88011847414	2397.60823393675	2959.30494239905	2874.4557536237	2468.14006213986	3939.03090544474	2836.27905268753	5444.25662514006	3367.27672136303	3279.94646458845	3843.37123323646	2078.32870744113	4388.57143374821	2958.23882575736	3502.65638426313	3915.74134468199	3363.03051394475	3467.17455222258	3316.92115315868	4244.5048391825	4574.83524407404	3344.24441119678	2807.27742517864	2846.07165990199	2704.39475102622	3165.4850458111	2501.28215592185	3348.77958602787	3599.75495388189	2665.59763637295	2303.03792610754	2471.2633506402	3559.83233228161	3949.72532531053	3222.06631737758	3513.63422307692	3189.0183918762	3905.43747781118	3067.16806370453	3108.37094963967	4001.82686193807	2964.42704238878	2735.63752192746	3137.95923356983	2781.94119478839	3415.61255148968	3897.30789629819	3377.6984413164	2460.00696883336	3360.88799364521	3115.88885761736	3350.77892018102	3881.57255202646	2862.23299220422	4641.44751740683	3275.58055364204	2637.05246544384	4297.75728927259	2991.00699220767
MBNL3	555.529516222136	550.190036662621	372.889633351288	361.917876200207	372.012087517203	394.662589358494	491.319444883802	356.166718834036	249.980665940181	245.657527783647	412.793089633295	419.866772590177	365.035376888595	405.533596369909	270.055101158819	252.744872139586	554.423529766891	437.159678213829	386.18966464283	467.273951881925	221.416644918096	411.614668531002	263.451348427501	432.899255177754	312.092886460889	429.717494653709	314.234697624848	487.710908139327	718.853767409823	475.184490982732	611.245773656938	649.587319525053	621.236942842265	371.169552192009	479.050065037007	483.438411691032	629.84070146502	41.1078887203631	243.191195226273	476.961739304923	323.475068272863	290.166972226762	562.768928964909	431.12812605214	427.756891088185	356.354293262965	414.628345560851	231.991553558533	352.753388613889	14.927543776406	172.229002586541	36.4051470187802	374.020821517594	413.457371415868	423.967218635184	244.309754901277	416.662144674088	272.784601526784	294.527844870826	398.347680922194	176.434047375572	923.26892250869	587.573501399325	665.053469856873	802.351354229734	741.358054566726	843.917401856622	702.285765187071	486.924491739593	375.900468262778	627.051010123147	937.770547459068	761.102345726356	646.476369011567	781.657956419259	648.207236607293	619.633837429397	777.211560047924	586.550412491296	404.255402201973	733.864386607724	502.428681339546	715.617186245571	738.615131577798	575.672191829908	678.797775932753	864.301192172916	773.298199849583	581.884916095317	650.898280690175	1232.92124220691	1096.25364793225	802.292821178356	966.791871696312	776.782882955885	663.295850305983	842.393737113421	265.365715407619	727.835143690887
MBTPS2	3816.11325559529	3243.29034586198	3497.54490254073	2958.43333528341	2489.17863760256	2546.38067941245	2761.15580564025	2894.29645916248	3292.60845799395	3221.81080592485	2883.27568065086	2764.5933154786	2701.86048007845	3487.73147485385	3358.00580102263	2572.21236243256	2876.11952682891	3317.91661845468	3351.8828135318	2514.39239526467	3243.52990524089	2594.4511436041	3090.96317096892	3716.61235248274	3499.809766272	2940.94883788674	3046.00929375864	3661.11718075087	2822.01263498402	3237.92592375581	3066.24533072036	3240.70409393976	3560.35378897669	3687.25038331346	4116.144795227	4469.02416764591	4661.59770590438	3990.7644301057	4302.39487725672	4274.06491982026	4325.17189344332	4093.2918561114	4780.9553808342	3949.45691003483	4415.91774738436	3485.57215622322	3549.06663595319	3875.43590714582	4067.03954960485	2930.77648751256	3908.15431392177	4280.62113383972	3819.0137137897	4141.42623475689	3881.06278017157	4390.53979257278	3492.91156591028	3344.39040935256	2539.50820282872	3348.99115405829	3274.77015679918	3694.36032837077	4086.70707211415	4232.5570091265	5147.93257733338	5122.44976177325	5494.80187738557	5063.41776201273	4095.39942270693	3724.69700343729	3510.44470015046	4534.08064623946	4908.98152340297	3980.80179268429	4114.87197429059	4590.19096042667	4776.66373841155	5075.26513056621	4855.1922149657	4746.05422972005	3950.46250175416	4367.3587222843	5062.88480937979	4403.48644763328	4129.55180702339	4984.69701355232	4968.62480760761	4368.22443897136	4444.76550110809	5101.19347422875	3962.98218961518	4131.41906333629	5341.88976957336	4449.32027615528	3966.76336470223	5471.75908561416	3878.86147289383	3984.54257649585	3697.34153734384
MCTS1	2302.13186785636	2378.00732727285	2530.11248043667	2721.54104604078	1559.33176264858	2610.49936861618	2190.8445410462	2332.13359425106	1879.07797511242	2201.43743413909	2444.65403531122	2405.73147571018	1797.18279770459	2549.77289382618	2190.80747975021	2314.83168473376	1656.85288362935	2267.01535571325	2151.51977187256	2021.94947392969	2121.99456830357	2157.81858444696	2082.85908518841	2483.62025683711	2139.33258200798	2173.40005121747	2163.15379968208	2879.22368283591	2265.8607842733	2086.88934024193	2317.38427395072	2248.51201294201	2999.31328194301	2479.49205108692	2787.09563583893	2136.14166210771	2880.75691310419	1991.55509987321	2461.26290721619	2667.0990836258	2541.02915586542	2807.44090534118	2654.47667890721	2658.25584014347	2897.37094546375	2821.28095125639	2692.55758435796	2222.03742780438	3265.04622548476	3384.92115766135	2937.64542585724	2252.50621335151	2669.79497403655	2612.39009719979	2680.42203891048	2621.11798395262	2518.54645865646	2675.32668416589	3320.71288721388	3133.24961845819	2415.12197650297	2006.49383977214	2059.35247764768	2115.94100947075	2797.69860045022	2632.65153739449	2725.86061121996	2350.86271519013	1585.48433561683	1403.25092537051	1682.09465774779	2293.6890722724	2157.47853032006	2073.61866289852	2468.43313034608	2206.20151491294	2803.60808489382	2768.08655418868	2259.24652474998	2151.43161594569	1950.20244760818	1864.16400896514	2666.26297650394	2624.76444043875	2451.39282754958	2304.05289673738	2486.59050656028	3061.38868306309	2481.21460476326	2184.81611718031	2450.17487598246	2592.2255067228	2772.12369921422	2648.58371810202	2460.47157209125	2890.65206162567	1736.79045030012	1458.37680076758	1766.20123827867
MECP2	2670.97265156806	2672.48689118812	3190.46353555456	3445.19003065802	3568.61327471168	2638.96365945106	3379.22678962756	3093.18880895973	3581.54246055971	2927.24340553362	2683.91666433401	3240.54682803784	3123.61162895021	2906.02360184275	3575.78571102533	3030.10196805558	2831.84904334737	3162.63651671835	2839.5547002139	2909.4305946737	3083.27730374274	3441.76695339453	3397.53052357454	3069.7892772501	2749.78106202299	3308.1866775439	3357.71500530943	3679.70568383458	3157.8130040659	2825.63666071196	3103.3105242047	3359.98844545253	3263.37726636038	4222.1160876555	2751.86209080638	3439.81162611661	3826.49733560417	3679.86613802236	3581.86770601658	3290.47383968826	2996.46271832237	3217.41699898809	3150.56499143919	2962.70968176738	3369.94856299678	3260.31514005328	3203.7788388042	3434.02148225783	2720.33028539464	3511.28565763118	2992.8052716313	3289.81931205386	3151.15833026326	3725.82434840864	3305.65047587591	3152.31276567987	3497.81936013846	2823.78273436945	2914.76738958619	2982.26453464485	2917.63324841958	3804.93078818593	3950.4472408768	4307.25596784066	2897.17270955383	2850.75317095133	2184.73591510975	2058.62762432131	2439.70477102353	3921.57909879034	3549.36501310718	3547.71120456665	3806.22526033088	3848.72182195174	4175.08756583255	4358.36625774077	3098.03361533092	3917.19290905799	3683.44305934495	3465.63530954706	3914.51146303891	3713.13779683311	4469.31997819967	3482.23321767341	3568.34492434472	3840.18428716084	3139.8221271981	3509.18538243454	3964.45427851118	4334.56960142014	4110.36635708266	4552.07972847594	3055.16598504372	3626.02775476371	3500.34642195705	3962.76382107789	4406.4115309458	4385.38473494182	4516.04089111433
MED12	1337.09384832746	1439.47576282882	1315.1294393069	1319.18584659427	1976.60711408401	1338.27008250438	1888.1217221796	1856.68139988283	1561.29709077215	1570.45021667788	1683.41620678904	1782.82949286842	2121.16167922126	1317.48637580994	1757.43085724609	1479.76779821999	2233.52895282018	1576.37232772723	1853.25614264205	1582.66641791147	1542.71055490236	1990.30532123036	1914.01163566064	1612.34204581517	1959.42481498824	1709.73991442745	1975.94541636796	1286.75059068108	1871.83820738774	1768.23782692938	1826.55016941088	2118.85925108483	1444.70729520413	1470.535778613	1180.36917397296	1537.18334229746	1222.12699295543	1915.61081713602	997.019987421361	1605.70909536958	1514.36699736347	1613.34385796733	1412.06928699322	1533.80915960967	1250.5848847182	1376.27626921212	1641.5468579896	1441.22731366468	893.617363060889	1033.18848444399	1286.18043940186	1234.56090345911	1659.22340878979	1542.49065922504	1544.86357051966	1497.4419658432	1838.47766214231	1659.97882288444	1383.51770991749	1145.71610983616	1676.61869952013	2152.9851143185	1839.18308045274	2004.18374364866	1733.34767162518	1822.61611093222	1839.2681808349	2453.18917674508	3300.02964738814	3273.73402750713	2905.13743204543	1782.22985286063	2295.52656947843	2791.71713119077	2103.56042226007	1920.95208912436	1658.4132995452	1904.31638559455	2055.12934532825	2083.9090843198	3164.45168902286	3557.56686541282	1501.18156081745	1889.96641698165	2024.79948095112	1523.87098136117	1672.49486436222	1299.79398512589	1799.97910970515	1823.45788528583	2416.73019723387	2080.77760540012	1286.40590397827	1659.64304571561	1938.48049655735	1508.43706309428	2651.36211146162	2989.89746053819	3231.13088870009
MED14	3892.84940604456	3966.0162762511	3689.23762124769	3474.75244488636	2752.47224462433	2926.12388758323	3450.33098667629	3109.47636203409	3073.23481399871	3736.89012476917	3200.40602446051	3044.22974491916	3135.54805092232	4038.47046862012	3800.37953132595	2607.98892608825	3191.76770263287	3366.58537648449	3535.17271818178	2821.61438010491	3532.93428765703	3398.57449498883	3324.91088659505	3829.51039425262	3588.24891868713	3637.3373353447	3753.5452075265	3917.8049541633	3908.87049202198	3743.98042525089	3295.25574964489	3835.17598590775	4216.06830603026	3599.29200882735	3616.40472110636	3581.20701989858	4575.23708605388	4867.13807537847	3541.09261167374	4446.5337413119	3413.10202677132	3184.49544089447	4002.17560006593	4321.3589889588	3754.28824642061	3542.46553551956	3493.37752435439	3820.73426621768	3559.12267060862	3056.16150786883	4135.2710762909	3603.55911684892	3142.24734878403	3591.04816320867	3687.44009329551	3594.26146261676	3415.01221552082	3623.57896552041	3520.55953564325	4184.56896846798	4133.85835035951	4318.14563389945	4309.89576944062	4664.3871487941	4833.09814735647	4993.53567973358	5493.57998277132	5496.36613017684	5313.56531734151	4130.24895733271	3712.10899968547	4284.90238076525	4640.94255995943	4823.24822956144	4485.00441819455	4720.10526281695	4585.16856271819	4810.7102710869	3939.70617935419	3431.89630261678	4339.27006246003	4574.96774137251	4597.27369243427	4870.80397351505	5111.27711445793	5312.44700126736	4905.22187980926	4440.10904930907	4444.49297473514	5220.85303565612	4813.5300520326	4896.93100538098	5353.25580041822	4527.23306805452	4931.36821317587	5081.09118468482	4220.19300032011	4611.88945048439	4574.75372000315
MID1	1002.8362724993	1696.3200632296	1629.67003430866	1170.51108506268	2339.31104795851	1235.85926989621	1846.67087288072	1543.07745865605	1400.95783600073	1152.03668796716	1480.7879070233	1457.03553440837	1790.37295830597	1393.93839367615	1741.88377552179	1107.88740639166	1819.80128581519	1244.03222466374	922.294339548025	1339.38317214256	1301.23482296512	1871.38513786778	2313.84134044435	1575.46409970073	2321.52768764142	1385.21556469041	1142.42635146941	1251.02884529582	1562.16148489233	1321.20840531488	1164.79715911759	1755.89156372961	1847.31711530278	1086.75430847689	1086.71816389682	3432.28928381818	1164.08068819174	426.280374241926	1203.2409450655	1275.31736300176	1120.58741993159	1242.584795711	1887.6338261882	1939.04634132388	862.497488064703	1673.70671550943	1644.59870119834	2174.61832598311	1188.52710685282	886.42884292396	1172.32740696805	1149.12322634703	1517.62805208767	918.023405314194	1905.12839711484	3691.65597438682	1484.34164204758	1357.16705597964	1038.5078735966	1136.46484564845	897.834701351591	2173.18623984535	1246.22587684214	1407.27484133956	1798.94239221442	1496.52750914459	1567.39772863505	1801.91806634521	2571.53261217261	2612.94684200015	2086.70604247054	1739.18761824628	1691.25919439508	2027.54883169397	1306.06921411854	1528.60956915884	1454.49069650932	2138.99708530889	1537.13440696496	2184.3876001655	1534.69152078871	2337.36578705515	1488.84975339968	1738.39901644487	1372.30265388658	1477.16688551491	1990.2726187212	1742.60665828422	1487.47523251901	1388.05416130429	2840.5558574892	2612.96903284767	1653.88056582911	1769.85442780951	1438.5844756887	1949.66523121217	1776.89439542701	9637.87164738866	3357.08061459473
MID1IP1	1974.76223473063	2109.95537696733	1884.78284134742	2594.94015415951	3652.79465558192	2882.89059360641	2994.88910328177	3023.52981611874	2585.620118667	2945.77369652706	2981.90642206436	2875.17113323992	3216.32985519745	2563.62006872351	3183.7445075855	3480.21389961909	2819.33300210503	2592.59379845519	3104.74169306517	2939.76654922935	2478.59272845112	2251.3712866901	2632.10010666035	1957.95659976236	2766.02582061039	2818.43296420819	3049.81981094053	2694.65170269806	1840.20544655397	2136.11284804578	2083.19416457519	2318.62515054775	2134.50835670168	2848.52468434033	2417.6931939206	2858.37252281915	1951.17730448269	2388.40190861615	2369.61325870906	2369.14923410767	2705.57988962452	3056.51769789399	2583.00961577483	1965.12067331828	2994.85289768715	1745.04866271334	2553.72101889953	2199.36458603751	2265.94232311397	3381.90246952175	1959.55621322441	1786.52451613477	2577.53775198145	2933.34344519596	2762.82712099402	1942.71222060593	2906.81243608517	2515.49522131278	2972.10162917243	2074.28739305062	2900.13837494134	2975.97256004503	3527.02907177759	2654.90769016342	2207.63187819219	1142.50715407165	1325.69066745944	1336.39557397243	1336.83012996792	3707.67232809188	3863.39703523406	3736.14523041388	2964.17620543602	1864.37543455007	1889.8768659148	1363.6303504352	2192.77879021232	2501.4116700503	2684.25170491161	1806.16394068008	1545.81279274417	1629.69483453351	2378.48207221638	2949.41574100067	3101.32028157895	2391.93769085336	2333.90380563117	2598.84950588009	1894.26422465258	1639.11448001711	2667.64431675035	2914.7521721869	2399.12775997853	2085.58101457135	1678.89643696967	1326.08415448998	1617.38355827259	1336.08846831092	1274.13169440549
MID2	533.478125301545	588.148176312383	212.190771244381	460.026825977877	557.589254061832	306.511826928183	289.852599398719	522.353653260054	718.438018443354	720.483568690114	509.888192217847	374.606554125163	887.405436943117	573.088231771607	741.030336348427	528.981099611105	524.176355550346	507.866839564173	567.479601734218	546.279663540615	606.567659222451	474.451309108739	661.129248507364	741.251140780996	729.92023113691	685.280789765076	797.96970434834	504.7569548502	583.044089217072	738.142350688416	546.421779975369	625.464300805131	351.466368944766	753.174457218673	792.715381886105	1110.01741875302	679.714193400607	760.309078648362	571.179513669506	734.1832816806	763.022535786027	737.561420244098	968.515466624237	733.794308488866	916.112477329327	488.352210870527	694.863140231347	767.478145579874	637.270984468899	634.762873698547	493.772301246664	787.23969771544	845.582594553918	592.79719562545	740.315807558654	914.847940848558	743.723997851975	837.857402533356	513.819347182559	634.337084417343	611.530903144605	719.082665611724	861.822685321314	886.790220950996	838.372132883531	920.00143217818	1284.83061174713	1359.68209770118	1773.42834079441	1338.27089699784	1163.15623035156	972.378899524422	998.318068455438	877.730124896285	1051.23251557942	688.653895114285	946.425404311968	752.268552381903	960.296880678617	1361.74232865892	913.508595946983	984.298658719322	710.432865063716	665.408435544443	874.625969370418	749.010120274504	839.407928226286	531.172850452382	789.656829211991	882.751417388559	462.855723596627	546.529587742986	833.752717357519	609.022876790911	500.050532329062	793.695924023797	963.605263234437	940.225418984851	756.34685501438
